time,P,G(i),H_sun,T2m,WS10m,Int
20140111:0910,4859114.4,226.86,24.67,7.62,0.43,0.0
20140111:1010,5401809.0,250.98,27.98,8.32,0.64,0.0
20140111:1110,10981958.4,498.82,28.21,9.02,0.86,0.0
20140111:1210,5622750.0,261.14,25.34,9.72,1.08,0.0
20140111:1310,5629894.2,260.28,19.75,9.17,1.02,0.0
20140111:1410,3881682.0,185.74,12.04,8.63,0.96,0.0
20140111:1510,75940.2,11.77,2.81,8.08,0.9,0.0
20140111:1610,0.0,0.0,0.0,7.54,0.8,0.0
20140111:1710,0.0,0.0,0.0,6.99,0.7,0.0
20140111:1810,0.0,0.0,0.0,6.45,0.61,0.0
20140111:1910,0.0,0.0,0.0,6.1,0.78,0.0
20140111:2010,0.0,0.0,0.0,5.74,0.95,0.0
20140111:2110,0.0,0.0,0.0,5.39,1.12,0.0
20140111:2210,0.0,0.0,0.0,5.18,1.03,0.0
20140111:2310,0.0,0.0,0.0,4.96,0.93,0.0
20140112:0010,0.0,0.0,0.0,4.75,0.84,0.0
20140112:0110,0.0,0.0,0.0,4.68,0.97,0.0
20140112:0210,0.0,0.0,0.0,4.61,1.1,0.0
20140112:0310,0.0,0.0,0.0,4.54,1.23,0.0
20140112:0410,0.0,0.0,0.0,4.46,1.27,0.0
20140112:0510,0.0,0.0,0.0,4.38,1.32,0.0
20140112:0610,0.0,0.0,0.0,4.31,1.37,0.0
20140112:0710,2851858.8,139.79,10.82,5.58,1.1,0.0
20140112:0810,2561328.0,127.73,18.81,6.86,0.83,0.0
20140112:0910,10897021.8,493.84,24.79,8.13,0.57,0.0
20140112:1010,10612047.6,482.65,28.12,8.72,0.57,0.0
20140112:1110,4606950.6,217.93,28.38,9.32,0.58,0.0
20140112:1210,4201583.4,200.71,25.52,9.91,0.59,0.0
20140112:1310,9825391.8,446.7,19.93,9.48,0.76,0.0
20140112:1410,4098918.6,195.47,12.22,9.05,0.93,0.0
20140112:1510,116688.6,14.48,2.98,8.62,1.1,0.0
20140112:1610,0.0,0.0,0.0,8.05,0.94,0.0
20140112:1710,0.0,0.0,0.0,7.47,0.77,0.0
20140112:1810,0.0,0.0,0.0,6.9,0.61,0.0
20140112:1910,0.0,0.0,0.0,6.6,0.68,0.0
20140112:2010,0.0,0.0,0.0,6.31,0.75,0.0
20140112:2110,0.0,0.0,0.0,6.01,0.83,0.0
20140112:2210,0.0,0.0,0.0,5.61,0.78,0.0
20140112:2310,0.0,0.0,0.0,5.2,0.74,0.0
20140113:0010,0.0,0.0,0.0,4.8,0.69,0.0
20140113:0110,0.0,0.0,0.0,4.55,0.72,0.0
20140113:0210,0.0,0.0,0.0,4.29,0.75,0.0
20140113:0310,0.0,0.0,0.0,4.04,0.79,0.0
20140113:0410,0.0,0.0,0.0,3.9,0.88,0.0
20140113:0510,0.0,0.0,0.0,3.77,0.98,0.0
20140113:0610,0.0,0.0,0.0,3.64,1.08,0.0
20140113:0710,1846908.0,96.26,10.89,5.16,0.97,0.0
20140113:0810,3112754.4,151.09,18.91,6.69,0.86,0.0
20140113:0910,2321335.8,118.25,24.91,8.21,0.76,0.0
20140113:1010,2964049.2,146.63,28.28,8.88,0.69,0.0
20140113:1110,3706516.8,179.27,28.56,9.55,0.63,0.0
20140113:1210,5868034.2,273.13,25.71,10.22,0.57,0.0
20140113:1310,1348666.2,75.68,20.12,9.59,0.69,0.0
20140113:1410,661500.0,43.52,12.41,8.97,0.81,0.0
20140113:1510,27518.4,8.15,3.16,8.34,0.94,0.0
20140113:1610,0.0,0.0,0.0,7.61,0.96,0.0
20140113:1710,0.0,0.0,0.0,6.88,0.97,0.0
20140113:1810,0.0,0.0,0.0,6.15,0.99,0.0
20140113:1910,0.0,0.0,0.0,5.66,0.93,0.0
20140113:2010,0.0,0.0,0.0,5.17,0.87,0.0
20140113:2110,0.0,0.0,0.0,4.68,0.81,0.0
20140113:2210,0.0,0.0,0.0,4.44,0.9,0.0
20140113:2310,0.0,0.0,0.0,4.2,0.98,0.0
20140114:0010,0.0,0.0,0.0,3.96,1.06,0.0
20140114:0110,0.0,0.0,0.0,3.93,1.04,0.0
20140114:0210,0.0,0.0,0.0,3.91,1.02,0.0
20140114:0310,0.0,0.0,0.0,3.88,0.99,0.0
20140114:0410,0.0,0.0,0.0,3.71,1.09,0.0
20140114:0510,0.0,0.0,0.0,3.54,1.18,0.0
20140114:0610,0.0,0.0,0.0,3.37,1.27,0.0
20140114:0710,5108367.6,235.61,10.97,4.75,1.23,0.0
20140114:0810,8541288.0,380.12,19.02,6.13,1.19,1.0
20140114:0910,7499557.8,339.0,25.05,7.51,1.14,0.0
20140114:1010,2520844.2,126.76,28.44,8.23,1.43,0.0
20140114:1110,2666374.2,133.38,28.74,8.94,1.71,0.0
20140114:1210,5661646.2,261.8,25.9,9.66,1.99,0.0
20140114:1310,5543634.6,255.96,20.32,9.29,1.73,0.0
20140114:1410,1043317.8,61.49,12.6,8.92,1.48,0.0
20140114:1510,160612.2,17.2,3.35,8.55,1.23,0.0
20140114:1610,0.0,0.0,0.0,7.86,1.4,0.0
20140114:1710,0.0,0.0,0.0,7.16,1.58,0.0
20140114:1810,0.0,0.0,0.0,6.47,1.75,0.0
20140114:1910,0.0,0.0,0.0,6.07,1.8,0.0
20140114:2010,0.0,0.0,0.0,5.66,1.85,0.0
20140114:2110,0.0,0.0,0.0,5.26,1.9,0.0
20140114:2210,0.0,0.0,0.0,5.16,1.92,0.0
20140114:2310,0.0,0.0,0.0,5.06,1.94,0.0
20140115:0010,0.0,0.0,0.0,4.96,1.96,0.0
20140115:0110,0.0,0.0,0.0,4.95,1.69,0.0
20140115:0210,0.0,0.0,0.0,4.94,1.43,0.0
