time,P,G(i),H_sun,T2m,WS10m,Int
20140110:1110,35156400.0,715.09,27.26,9.47,1.0,0.0
20140110:1210,35811000.0,731.71,24.19,10.85,1.19,0.0
20140110:1310,17042400.0,343.18,18.48,9.81,0.96,0.0
20140110:1410,11842800.0,245.13,10.72,8.77,0.74,0.0
20140110:1510,0.0,0.0,0.0,7.73,0.51,0.0
20140110:1610,0.0,0.0,0.0,6.68,0.44,0.0
20140110:1710,0.0,0.0,0.0,5.64,0.37,0.0
20140110:1810,0.0,0.0,0.0,4.59,0.3,0.0
20140110:1910,0.0,0.0,0.0,4.14,0.38,0.0
20140110:2010,0.0,0.0,0.0,3.7,0.46,0.0
20140110:2110,0.0,0.0,0.0,3.25,0.54,0.0
20140110:2210,0.0,0.0,0.0,3.01,0.59,0.0
20140110:2310,0.0,0.0,0.0,2.78,0.64,0.0
20140111:0010,0.0,0.0,0.0,2.54,0.69,0.0
20140111:0110,0.0,0.0,0.0,2.31,0.8,0.0
20140111:0210,0.0,0.0,0.0,2.07,0.91,0.0
20140111:0310,0.0,0.0,0.0,1.83,1.02,0.0
20140111:0410,0.0,0.0,0.0,1.42,1.01,0.0
20140111:0510,0.0,0.0,0.0,1.0,0.99,0.0
20140111:0610,0.0,0.0,0.0,0.59,0.98,0.0
20140111:0710,19406400.0,383.88,11.01,3.11,0.84,0.0
20140111:0810,30511200.0,606.04,18.74,5.63,0.69,0.0
20140111:0910,38131800.0,781.64,24.42,8.15,0.55,0.0
20140111:1010,39684000.0,823.88,27.45,9.39,0.54,0.0
20140111:1110,39418800.0,823.59,27.43,10.63,0.52,0.0
20140111:1210,32791800.0,676.94,24.36,11.87,0.51,0.0
20140111:1310,17458800.0,355.02,18.66,11.73,0.74,0.0
20140111:1410,13311600.0,276.71,10.9,11.58,0.97,0.0
20140111:1510,0.0,0.0,0.0,11.44,1.2,0.0
20140111:1610,0.0,0.0,0.0,10.46,1.12,0.0
20140111:1710,0.0,0.0,0.0,9.49,1.04,0.0
20140111:1810,0.0,0.0,0.0,8.51,0.97,0.0
20140111:1910,0.0,0.0,0.0,7.48,1.04,0.0
20140111:2010,0.0,0.0,0.0,6.45,1.11,0.0
20140111:2110,0.0,0.0,0.0,5.42,1.19,0.0
20140111:2210,0.0,0.0,0.0,4.61,1.14,0.0
20140111:2310,0.0,0.0,0.0,3.8,1.09,0.0
20140112:0010,0.0,0.0,0.0,2.99,1.03,0.0
20140112:0110,0.0,0.0,0.0,2.34,1.02,0.0
20140112:0210,0.0,0.0,0.0,1.68,1.01,0.0
20140112:0310,0.0,0.0,0.0,1.02,0.99,0.0
20140112:0410,0.0,0.0,0.0,1.38,0.92,0.0
20140112:0510,0.0,0.0,0.0,1.74,0.86,0.0
20140112:0610,0.0,0.0,0.0,2.1,0.79,0.0
20140112:0710,6053400.0,131.12,11.08,4.01,0.67,0.0
20140112:0810,22969800.0,453.94,18.84,5.92,0.56,0.0
20140112:0910,33894600.0,687.88,24.54,7.84,0.44,0.0
20140112:1010,41434800.0,859.33,27.59,8.93,0.7,0.0
20140112:1110,41105400.0,851.92,27.59,10.03,0.96,0.0
20140112:1210,37195200.0,763.12,24.54,11.13,1.21,0.0
20140112:1310,29061600.0,587.33,18.84,10.64,1.08,0.0
20140112:1410,17498400.0,357.84,11.08,10.15,0.95,0.0
20140112:1510,0.0,0.0,0.0,9.66,0.81,0.0
20140112:1610,0.0,0.0,0.0,8.58,0.79,0.0
20140112:1710,0.0,0.0,0.0,7.51,0.76,0.0
20140112:1810,0.0,0.0,0.0,6.43,0.73,0.0
20140112:1910,0.0,0.0,0.0,5.65,0.82,0.0
20140112:2010,0.0,0.0,0.0,4.88,0.91,0.0
20140112:2110,0.0,0.0,0.0,4.1,0.99,0.0
20140112:2210,0.0,0.0,0.0,3.89,1.01,0.0
20140112:2310,0.0,0.0,0.0,3.68,1.02,0.0
20140113:0010,0.0,0.0,0.0,3.47,1.03,0.0
20140113:0110,0.0,0.0,0.0,3.12,1.14,0.0
20140113:0210,0.0,0.0,0.0,2.77,1.24,0.0
20140113:0310,0.0,0.0,0.0,2.41,1.34,0.0
20140113:0410,0.0,0.0,0.0,1.96,1.35,0.0
20140113:0510,0.0,0.0,0.0,1.52,1.37,0.0
20140113:0610,0.0,0.0,0.0,1.07,1.38,0.0
20140113:0710,17463600.0,346.0,11.16,3.37,1.0,0.0
20140113:0810,30837000.0,613.59,18.94,5.67,0.63,0.0
20140113:0910,36984000.0,760.18,24.67,7.97,0.25,0.0
20140113:1010,42733800.0,901.04,27.75,8.94,0.22,0.0
20140113:1110,37705800.0,787.12,27.77,9.92,0.18,0.0
20140113:1210,37926600.0,795.97,24.73,10.89,0.15,0.0
20140113:1310,21163800.0,427.02,19.03,9.97,0.38,0.0
20140113:1410,18714000.0,381.27,11.26,9.04,0.6,0.0
20140113:1510,0.0,0.0,0.0,8.12,0.83,0.0
20140113:1610,0.0,0.0,0.0,7.3,0.84,0.0
20140113:1710,0.0,0.0,0.0,6.48,0.86,0.0
20140113:1810,0.0,0.0,0.0,5.66,0.87,0.0
20140113:1910,0.0,0.0,0.0,5.01,0.94,0.0
20140113:2010,0.0,0.0,0.0,4.37,1.02,0.0
20140113:2110,0.0,0.0,0.0,3.72,1.09,0.0
20140113:2210,0.0,0.0,0.0,3.47,1.13,0.0
20140113:2310,0.0,0.0,0.0,3.22,1.17,0.0
20140114:0010,0.0,0.0,0.0,2.97,1.21,0.0
20140114:0110,0.0,0.0,0.0,2.81,1.26,0.0
20140114:0210,0.0,0.0,0.0,2.65,1.31,0.0
20140114:0310,0.0,0.0,0.0,2.48,1.37,0.0
20140114:0410,0.0,0.0,0.0,2.34,1.17,0.0
20140114:0510,0.0,0.0,0.0,2.21,0.98,0.0
20140114:0610,0.0,0.0,0.0,2.07,0.79,0.0
20140114:0710,18588600.0,369.81,11.24,3.88,0.63,0.0
20140114:0810,16676400.0,329.5,19.05,5.69,0.47,1.0
20140114:0910,36088800.0,737.09,24.81,7.51,0.32,0.0
20140114:1010,20025000.0,400.75,27.91,8.33,0.65,0.0
20140114:1110,15667200.0,316.57,27.95,9.16,0.99,0.0
20140114:1210,13963800.0,284.1,24.92,9.98,1.32,0.0
20140114:1310,14741400.0,298.28,19.22,9.71,1.17,0.0
20140114:1410,4071600.0,95.58,11.45,9.43,1.01,0.0
20140114:1510,0.0,0.0,0.0,9.16,0.86,0.0
20140114:1610,0.0,0.0,0.0,8.46,1.09,0.0
20140114:1710,0.0,0.0,0.0,7.77,1.33,0.0
20140114:1810,0.0,0.0,0.0,7.07,1.57,0.0
20140114:1910,0.0,0.0,0.0,7.01,1.59,0.0
20140114:2010,0.0,0.0,0.0,6.95,1.61,0.0
20140114:2110,0.0,0.0,0.0,6.89,1.63,0.0
20140114:2210,0.0,0.0,0.0,7.15,1.42,0.0
20140114:2310,0.0,0.0,0.0,7.41,1.21,0.0
20140115:0010,0.0,0.0,0.0,7.67,1.01,0.0
20140115:0110,0.0,0.0,0.0,7.67,1.05,0.0
20140115:0210,0.0,0.0,0.0,7.66,1.09,0.0
20140115:0310,0.0,0.0,0.0,7.65,1.13,0.0
20140115:0410,0.0,0.0,0.0,7.65,1.09,0.0
20140115:0510,0.0,0.0,0.0,7.65,1.06,0.0
20140115:0610,0.0,0.0,0.0,7.65,1.02,0.0
20140115:0710,3099000.0,75.98,11.33,8.01,0.98,0.0
20140115:0810,4356000.0,100.67,19.17,8.37,0.94,0.0
20140115:0910,2929800.0,72.84,24.95,8.74,0.9,0.0
20140115:1010,5840400.0,129.6,28.08,8.79,0.87,0.0
20140115:1110,3789000.0,89.87,28.14,8.84,0.84,0.0
20140115:1210,5052000.0,114.46,25.12,8.89,0.81,0.0
20140115:1310,3306600.0,80.41,19.42,8.98,0.87,0.0
20140115:1410,2131200.0,56.76,11.65,9.07,0.92,0.0
20140115:1510,0.0,0.0,0.0,9.16,0.98,0.0
20140115:1610,0.0,0.0,0.0,9.15,0.93,0.0
20140115:1710,0.0,0.0,0.0,9.14,0.89,0.0
20140115:1810,0.0,0.0,0.0,9.13,0.84,0.0
20140115:1910,0.0,0.0,0.0,9.05,0.78,0.0
20140115:2010,0.0,0.0,0.0,8.97,0.72,0.0
20140115:2110,0.0,0.0,0.0,8.89,0.66,0.0
20140115:2210,0.0,0.0,0.0,8.86,0.56,0.0
20140115:2310,0.0,0.0,0.0,8.83,0.45,0.0
20140116:0010,0.0,0.0,0.0,8.79,0.34,0.0
20140116:0110,0.0,0.0,0.0,8.76,0.44,0.0
20140116:0210,0.0,0.0,0.0,8.73,0.54,0.0
20140116:0310,0.0,0.0,0.0,8.7,0.63,0.0
20140116:0410,0.0,0.0,0.0,8.41,0.55,0.0
20140116:0510,0.0,0.0,0.0,8.13,0.47,0.0
20140116:0610,0.0,0.0,0.0,7.84,0.39,0.0
20140116:0710,6395400.0,140.43,11.43,8.8,0.4,0.0
20140116:0810,9700200.0,203.42,19.29,9.76,0.42,0.0
20140116:0910,20756400.0,420.24,25.1,10.72,0.44,0.0
20140116:1010,14958600.0,305.93,28.26,11.14,0.91,0.0
20140116:1110,14034000.0,287.91,28.33,11.57,1.39,0.0
20140116:1210,17340000.0,350.94,25.32,12.0,1.86,0.0
20140116:1310,25791600.0,518.92,19.62,11.76,1.68,0.0
20140116:1410,16224000.0,332.73,11.84,11.52,1.49,0.0
20140116:1510,112200.0,9.96,2.57,11.28,1.31,0.0
