time,P,G(i),H_sun,T2m,WS10m,Int
20140115:1610,0.0,0.0,0.0,8.58,0.71,0.0
20140115:1710,0.0,0.0,0.0,8.01,0.54,0.0
20140115:1810,0.0,0.0,0.0,7.45,0.37,0.0
20140115:1910,0.0,0.0,0.0,6.97,0.49,0.0
20140115:2010,0.0,0.0,0.0,6.48,0.61,0.0
20140115:2110,0.0,0.0,0.0,6.0,0.73,0.0
20140115:2210,0.0,0.0,0.0,5.64,0.73,0.0
20140115:2310,0.0,0.0,0.0,5.27,0.72,0.0
20140116:0010,0.0,0.0,0.0,4.91,0.72,0.0
20140116:0110,0.0,0.0,0.0,4.99,0.51,0.0
20140116:0210,0.0,0.0,0.0,5.07,0.3,0.0
20140116:0310,0.0,0.0,0.0,5.14,0.1,0.0
20140116:0410,0.0,0.0,0.0,4.71,0.12,0.0
20140116:0510,0.0,0.0,0.0,4.28,0.15,0.0
20140116:0610,276500.0,20.29,3.07,3.85,0.18,0.0
20140116:0710,2512300.0,98.79,12.12,5.9,0.38,0.0
20140116:0810,9437750.0,324.56,19.64,7.94,0.57,0.0
20140116:0910,7054950.0,249.28,25.04,9.99,0.77,0.0
20140116:1010,3628100.0,138.11,27.75,11.06,1.1,0.0
20140116:1110,9249450.0,323.58,27.4,12.14,1.43,0.0
20140116:1210,6313300.0,227.25,24.05,13.21,1.75,0.0
20140116:1310,4993450.0,182.95,18.12,12.3,1.54,0.0
20140116:1410,3263750.0,126.41,10.21,11.39,1.33,0.0
20140116:1510,0.0,0.0,0.0,10.48,1.12,0.0
20140116:1610,0.0,0.0,0.0,9.55,0.9,0.0
20140116:1710,0.0,0.0,0.0,8.61,0.68,0.0
20140116:1810,0.0,0.0,0.0,7.68,0.46,0.0
20140116:1910,0.0,0.0,0.0,6.05,0.61,0.0
20140116:2010,0.0,0.0,0.0,4.43,0.77,0.0
20140116:2110,0.0,0.0,0.0,2.8,0.92,0.0
20140116:2210,0.0,0.0,0.0,1.84,0.69,0.0
20140116:2310,0.0,0.0,0.0,0.87,0.45,0.0
20140117:0010,0.0,0.0,0.0,-0.09,0.21,0.0
20140117:0110,0.0,0.0,0.0,-0.86,0.23,0.0
20140117:0210,0.0,0.0,0.0,-1.63,0.24,0.0
20140117:0310,0.0,0.0,0.0,-2.41,0.26,0.0
20140117:0410,0.0,0.0,0.0,-2.42,0.28,0.0
20140117:0510,0.0,0.0,0.0,-2.43,0.29,0.0
20140117:0610,282800.0,20.12,3.16,-2.44,0.3,0.0
20140117:0710,2873500.0,108.3,12.23,0.54,0.24,0.0
20140117:0810,4069100.0,147.97,19.77,3.53,0.17,0.0
20140117:0910,3118850.0,119.19,25.2,6.51,0.11,0.0
20140117:1010,4250400.0,157.2,27.94,8.31,0.36,0.0
20140117:1110,4786600.0,175.8,27.61,10.12,0.62,0.0
20140117:1210,3743950.0,142.42,24.26,11.92,0.87,0.0
20140117:1310,3767750.0,142.37,18.32,11.01,0.83,0.0
20140117:1410,4075050.0,152.83,10.41,10.11,0.8,0.0
20140117:1510,0.0,0.0,0.0,9.2,0.76,0.0
20140117:1610,0.0,0.0,0.0,7.96,0.83,0.0
20140117:1710,0.0,0.0,0.0,6.73,0.91,0.0
20140117:1810,0.0,0.0,0.0,5.49,0.98,0.0
20140117:1910,0.0,0.0,0.0,5.04,0.8,0.0
20140117:2010,0.0,0.0,0.0,4.59,0.61,0.0
20140117:2110,0.0,0.0,0.0,4.14,0.43,0.0
20140117:2210,0.0,0.0,0.0,3.73,0.42,0.0
20140117:2310,0.0,0.0,0.0,3.32,0.42,0.0
20140118:0010,0.0,0.0,0.0,2.91,0.41,0.0
20140118:0110,0.0,0.0,0.0,2.02,0.34,0.0
20140118:0210,0.0,0.0,0.0,1.13,0.28,0.0
20140118:0310,0.0,0.0,0.0,0.23,0.21,0.0
20140118:0410,0.0,0.0,0.0,-0.6,0.22,0.0
20140118:0510,0.0,0.0,0.0,-1.44,0.23,0.0
20140118:0610,302050.0,20.92,3.25,-2.27,0.23,0.0
20140118:0710,2977100.0,111.88,12.34,1.15,0.2,0.0
20140118:0810,6105750.0,213.44,19.91,4.56,0.17,0.0
20140118:0910,7289800.0,255.73,25.37,7.98,0.14,0.0
20140118:1010,8849400.0,308.63,28.13,9.43,0.43,0.0
20140118:1110,5851650.0,211.29,27.81,10.87,0.72,0.0
20140118:1210,4854150.0,179.23,24.47,12.32,1.01,0.0
20140118:1310,4372550.0,162.03,18.54,11.06,1.14,0.0
20140118:1410,718900.0,37.84,10.61,9.81,1.27,0.0
20140118:1510,0.0,0.0,0.0,8.55,1.41,0.0
20140118:1610,0.0,0.0,0.0,7.74,1.11,0.0
20140118:1710,0.0,0.0,0.0,6.92,0.82,0.0
20140118:1810,0.0,0.0,0.0,6.11,0.52,0.0
20140118:1910,0.0,0.0,0.0,5.68,0.51,0.0
20140118:2010,0.0,0.0,0.0,5.24,0.51,0.0
20140118:2110,0.0,0.0,0.0,4.81,0.5,0.0
20140118:2210,0.0,0.0,0.0,4.11,0.46,0.0
20140118:2310,0.0,0.0,0.0,3.41,0.43,0.0
20140119:0010,0.0,0.0,0.0,2.71,0.4,0.0
